source,target
129308,6731744
129308,8942928
129308,2613762
129308,7308497
129308,5837084
129308,7308326
2290284,5954737
2194026,9643960
2194026,1728439
8974635,5476650
8974635,3228609
8974635,10494508
8974635,8388576
678661,6602226
678661,8980123
678661,10779356
678661,10467239
678661,7644837
5161945,10320290
2290152,3798473
2290152,9779396
9779356,7308450
9779356,5476508
9779356,2614094
9779356,8911588
9779356,2317370
5443513,1435418
5443513,5954417
5443513,8943232
5443525,6140249
5443525,9860151
8134317,4425837
8134317,8134269
8228865,5954737
5443576,9268102
5443345,10423367
7688708,1573150
7688708,7909709
1257054,4425815
1257054,8134470
1257054,8134254
7688846,9607626
7688858,2316974
7688858,7308678
7688858,7209837
10779329,2352848
4842310,11654
4842310,4717579
900535,11140993
900535,4578661
900535,5249405
900535,6513450
10935055,5781141
3669942,1207239
1867374,8842478
1867374,118492
4418648,10846589
1776823,4682915
1776823,2684958
1776823,5836928
10599896,5476574
10599896,5027683
10599896,10423280
1867273,8911267
1867273,3627863
1867395,8943232
1867395,9063627
1867395,4835570
1867395,704692
1867395,7024869
1866958,1592024
1866958,8661377
1866958,11725
1866958,11857
1866958,5954494
2945813,6601628
1151109,7644889
9129332,1938526
9129332,7067231
4842526,4690800
4842526,512848
4842526,3798473
1867014,433349
1867014,4835570
1867014,704880
1867014,9621653
10238047,5004512
10238047,10423367
10238047,3032819
4039735,6513266
10559860,8604709
10559860,227351
4040429,8851766
4040429,8111127
4040429,2411356
10238261,6603073
10238261,4906919
10238261,10320254
10238261,11248580
10238261,7108874
10238261,10019161
10238261,9146478
10238261,9076354
2290125,9268102
8134341,4425791
8134341,8911624
1691847,1592222
5443853,9204748
5443853,4686415
3457060,7591300
3457060,129351
5443842,2340908
5443842,4906134
5443842,9647178
5443842,6434012
5443842,2829162
5443842,6160046
5443842,9204748
1691881,5476543
806928,8411999
4503229,7264155
4503229,3202675
4503229,4682871
4503229,6875928
5972746,6835449
5972746,7308417
5972746,9860383
6476293,10100970
6476293,6602791
6476293,7308706
7408065,227351
4775805,8911267
4775588,5781011
4775588,9779363
4775588,7973500
5162204,6601628
131609,2360263
131609,9779501
131609,118665
131609,6513079
5972914,5476617
5972914,211689
1363530,4881239
1363530,7294948
6642095,9690658
6642095,7158678
10422370,7308406
10422370,7308348
10422370,734410
10422370,1817960
6140173,9146478
4294856,3202675
4294856,2447835
669170,301122
907212,1938165
4614573,5756816
8767685,4508440
11852,6428151
11852,7308450
8767483,7023259
8767483,1812215
8767483,1921676
8767483,4425097
3182084,3862595
3182084,1912590
4842680,4906673
6240817,8315743
6240817,1473444
6240817,6201905
10071375,8911293
11857,704713
6240822,9744130
6240822,3899511
677841,2359554
10238467,6835449
10238467,7187150
10238467,5777095
10559091,7187150
10559091,7755006
12101,10423367
2193612,6404582
7655002,4853882
7177443,4241993
7177443,6716339
6140249,9076354
6140170,8411827
6139686,10645562
1014242,7308678
1014242,7308326
1014242,4906111
10071369,6602226
10071369,7909034
1979250,2341392
1979250,5777251
1979250,2446966
6641518,7325127
6641518,11213125
6641518,7832064
6641518,7909709
891875,1438852
6139730,9146478
6139730,6111287
6139730,1592035
11240787,9107792
11240787,5476551
11240787,10426317
6140062,4036512
6139737,8911267
6139737,5865681
8191393,43691
6642113,8411999
6642113,8411827
10238346,7308637
10238346,7644889
9425669,7615068
8286562,8134513
8286562,10939351
8286562,6602860
8286562,4444528
6814439,8911624
6814439,7067307
9060391,4444481
9060391,118869
9060391,6814631
9060391,5812517
10238186,8411827
7024720,4460028
7024720,4418779
7024720,9268102
7024869,3640484
7024869,11654
9914281,5027976
9914281,1541991
9914281,9446875
10238200,7644889
10238168,7590992
10238168,8411901
5632618,276441
5632618,1921676
410585,23989
410585,704692
4841891,4418779
7024959,1063969
9060303,7909709
9060303,677782
9060303,1005340
9060303,3400484
7024836,5278448
11638,9779083
10779555,5777309
10779555,2949064
11654,4835647
11591,116432
11658,7308326
11658,10320290
11658,2617652
11658,8942788
11615,4835796
8066644,6590249
8066644,6602860
8066644,7748756
7400224,10426333
7400224,607406
7400224,5278448
4294640,10384747
8767474,7325050
8767474,6363901
673270,3767597
673270,5244075
2299502,6601628
8767834,3039204
8767644,2421869
8767644,9512632
8767644,8911624
4614032,2411241
4842132,7308590
5238732,300878
5238732,7473428
2945573,1592222
2945573,9743760
4613897,5476617
4265936,5777437
4265936,6601628
4265936,8411998
891923,1023628
3692778,7308326
3692778,10423356
7400131,5787074
9743840,4856933
10238193,704671
4841973,6186246
4841973,10423573
4188878,7187150
4188878,7308179
4188878,1687131
4188878,9108358
4188878,3197070
4614045,118665
4614045,5476574
4614045,7308662
4614045,8388576
4503371,4316182
537373,2452223
4189154,24070
10238220,7328773
6791591,2747179
6791591,2444163
4842281,10494550
4189140,194923
4189140,1784405
4189140,7308559
4189140,9959101
4189140,2472377
4189140,5937529
1448140,7676094
1448140,10768802
537341,8134513
4189006,7187144
4189006,3525962
4189006,7909128
3032819,211689
3032819,4906426
1901768,7225307
8915729,8411998
8915729,4173814
10177009,8070053
3032987,118411
3032987,8943232
10559550,9860383
8767635,6520722
6111287,8911454
6111287,10423367
6111287,4460028
6111287,4948121
6111287,5954799
9000907,7308498
9000907,7241365
9000907,4906877
8761880,9779396
8761880,8297755
8761880,9530233
8761880,11221514
6111430,5604853
6111430,8563008
4503554,9779396
4503554,7187144
5421836,10348379
5421836,63117
5836989,6716136
5836989,6835449
1755710,7325050
1755710,2411119
1080050,4946500
1080050,7661898
1080050,3890412
1080050,3767547
1080050,683535
1080050,6791063
891597,1942081
891597,6405084
10599609,11189898
8767507,9779083
8767507,7339114
1755547,8691788
1755547,7187150
1755799,10423380
1755799,7601132
1755799,10208224
4842670,6679350
9983240,8134470
673450,5022153
4343148,3794278
8762476,8839
8762476,6469526
4842489,4835254
4842489,5598179
4842489,7308818
4842489,8911293
4842489,8894696
4842489,118869
9983879,6814631
11131929,9107710
2920579,5857236
2920579,10935481
2920579,276441
2920579,2633723
696899,10818099
4842685,262539
4841900,4482489
2947615,2617906
2947615,3114691
2947615,3798473
2947615,3226375
2947615,7754790
4842413,6716136
4842413,7308706
4842413,10817675
4842413,8942898
4842413,7308818
4842413,4835796
4842413,10818099
10238103,5927849
10238103,404334
10238103,8411998
9914699,7308534
9914699,5663344
2085336,7187150
1979261,5027976
1979261,2459162
1151064,6716136
1151064,7682093
1151064,10817895
314485,7126339
3334341,8110766
10569532,2953121
10569532,7751105
10569532,7644889
2266246,6674279
8286549,2953121
8286549,1457309
8286549,5476508
1363719,1301585
9983379,8942833
806728,1041377
806728,1763909
806728,7187144
2448965,5777437
4614645,7308637
4614645,7960657
1755703,9268102
1755343,6426446
7451166,7108832
7451166,10406207
7451166,11194124
7451201,4418624
110740,3719429
4614337,3176591
4614337,5476543
4614337,118665
4614337,5476574
678344,8411901
678344,10818099
678344,6602860
11239709,4906607
891543,1301760
891543,8149463
10238242,1763909
704903,9779571
704903,10423587
5092497,6798584
6956198,2444628
6956198,1950065
9983438,6405360
9983438,7265366
9983438,7294406
9174217,5043290
433034,7067147
433034,2977108
433034,9183387
4162279,1763909
4162279,7187144
4162279,822520
7451177,3272008
7451177,7725572
1041428,1541945
1041428,5777190
1041428,11216380
1041428,11216372
1041428,6513266
1041428,4613839
1041428,6363667
1041428,8357460
1041428,4283921
1041428,3255212
1041428,681470
1041428,8364346
1041428,7023033
1041428,1541908
1041428,4576424
433349,8943232
8134445,8134589
8134445,8134608
8134445,8134572
6236065,5771250
6236065,7591285
433334,7187150
433334,10287743
5643217,10349086
5643217,8135117
6226466,8980152
10559734,1013888
10559734,7308534
8286650,7909034
8286650,116432
8134199,6758876
9165562,5011675
9165562,8712382
4287694,5857447
4287694,6602226
4287876,8911454
9743558,8134254
10445459,5877936
10445459,10298109
10445459,10320290
10445459,5027596
5836906,7308678
5836906,8411901
5836906,4682744
5836906,4892341
5836906,7308637
5836906,7308818
5836906,7187144
5836906,1763909
8842411,704647
8842411,3640484
9779363,3599624
9779363,8911293
8842081,2341289
3149833,2215814
3149833,5546941
4287401,5476574
4287263,6679300
4287263,8943232
4287263,8942833
8134176,1938547
8134176,6396082
4287179,7308417
4287179,8911267
6226656,3554677
8842478,7308179
5351494,7339114
9154041,118403
9154041,9076443
9154041,118869
9154041,7308517
9154041,4905991
10600141,6601628
10600141,6513363
3005111,5351315
1256690,8134221
2920239,7644837
9621746,118748
32931,4856961
9983674,6601628
9621532,6602791
4294443,7187150
724421,821649
1014262,822350
1014262,9446928
1014262,1763728
9983216,5757022
9983216,7324666
5511781,7263996
4842766,10100992
4842766,10494740
4842766,5476617
4842766,192513
4842766,10494057
9621607,9860315
9621607,9860383
9621607,2472377
8691779,118748
8691779,2447821
10238403,7308678
10238403,6677946
10238403,5476587
1080102,2444091
1147044,5954346
8134613,5856716
10937900,5297843
10937900,3691534
10937900,7157794
1501826,6798584
10846518,9001257
10846518,7308517
10846451,9380459
10846589,7644889
10846827,5637065
10846807,8110868
10846807,3766505
10846807,7909196
10846807,7325050
4165189,5954529
4165189,4948121
8134321,5476678
3640792,6679778
3641144,4418534
3641144,9076443
3641144,7023259
3641049,3500869
3641049,9001023
3640988,219299
8134274,8134259
4842567,8141023
9267818,7324412
9267818,1005340
9267818,8439922
9267818,7187150
9267818,10818099
9983385,6602226
9983385,10817883
2266171,7743917
758013,10426433
758013,3121408
9983713,1005340
9983713,5278261
9268200,4906744
9268200,4443798
9268200,7187150
9983192,5398756
9983192,4835254
9983192,2340982
9983192,2253032
1989633,10689856
1989633,7187150
3640558,10491887
3640558,849407
3640558,8524210
2008947,1763728
4842626,10455966
4842626,5593898
3640605,7308611
3640605,4906657
5877879,7313625
2897270,5593949
2897270,1665278
2897270,8851766
3640459,10423367
3640459,3141477
8134505,8134221
8134505,4425834
10384789,7308637
10384789,9959495
10384789,7832064
10384789,7187150
3334288,301104
3334288,8532339
3334288,8911624
3334288,6814631
3305263,4906357
3181858,6868578
1779706,3272008
6476786,8522020
6476786,118665
6476786,118411
314560,7308706
314560,5777225
845887,9983223
3334164,4670820
2421275,4881239
2421275,5546941
2421275,4086065
2421275,2031978
2265988,7265366
2265988,4881239
313952,7644889
313952,7308226
313952,5476542
313952,7308678
313952,10817573
2947723,7308662
2947723,10406382
2947723,9779121
2947723,1811949
2947723,7909128
2947723,2358789
2947723,10423587
2947289,7909034
2947289,10423573
1867293,8031398
1867293,9146478
1867293,32931
1867454,8661396
1867209,8031459
1867209,5954336
1867209,6066040
1867209,9647178
1867209,8278582
1867209,4948121
1867209,5954183
1867209,581820
1867209,9076354
1867209,4418550
1867209,1961786
1867245,5954417
1867485,7644837
1867485,2614058
1867485,9779363
1867281,8245551
1867281,10423367
11093426,735613
4690677,5756816
2947734,7187150
2947335,6742563
2947335,5307953
2947335,10818099
11051434,5476508
11051434,4835791
11051434,4835572
11051434,7308226
11051434,9860151
11051434,1029452
11051434,11051489
7976849,10818237
7976849,4842540
9779164,822350
9779164,9959495
9779164,7308226
1780029,7644889
1780029,2317424
1363234,6674275
1363234,1363333
1363234,6766458
5865840,4906531
5865840,10423587
9621668,4057873
9621668,7187150
1779761,6742362
1779761,7308326
5865681,3272008
5865681,1938165
5865681,8315743
5865681,725421
5865681,513869
5865681,2815283
7209837,4418624
9621537,7308678
9621537,7324908
8437843,1938547
4162320,9959534
5081496,9860108
8134452,8134561
8134452,3272008
8134574,8677860
1502806,7324814
1502806,5476525
1502806,5877936
1502806,7590976
8134196,2906921
8134196,8943129
10559075,5476710
10559075,7187150
10455974,4682915
10455974,7644889
10238015,8438095
10238015,4948212
10238015,5351315
10238015,4083884
10238015,4209339
3457414,3661304
5467495,7308559
5467036,10423367
846016,5476551
846016,10406207
846016,10100970
5155281,4364711
5155281,8153341
845944,9380459
845944,3255212
845944,6105515
845944,9779571
7352473,5927248
2085356,129477
2085356,9446814
10688206,4881102
1328392,9146478
10559130,5021439
8134605,8134269
8134605,3272008
7750829,5021260
7750829,7324855
7750829,7748064
7750829,4209175
1287584,5856663
1287584,10818099
5954494,9446820
8911267,301154
8911267,6909112
8911267,9943004
8911267,8134572
8031787,5954247
8031787,9001084
8031787,5994310
8031787,211689
5864511,5547076
4892559,7832064
4892559,7308517
4892559,3325232
7084098,9446820
7084098,10320290
7083962,7308450
7083962,1457047
7083962,10426154
7262259,9869778
7262259,10406493
7262259,4835440
8437830,5877567
8911624,8134254
8911624,10560347
5954479,3039204
5954479,1855014
8437741,7264155
5864294,5079837
10937808,6405360
8438147,6909112
5955343,1457043
10623305,9779083
5071808,7891049
3148588,5856663
3148588,607406
3148588,9146478
8032319,8661377
6640584,5116877
6640584,607406
6640584,7909967
6640584,5216734
7954914,3102961
7954914,1256690
4842571,4083884
4842571,7024836
4842571,607406
4842571,8911342
4842571,3766725
4842571,3565397
4842571,1961565
4842571,4948121
4842571,10955221
4842571,5699998
4906064,7776143
8278582,5927248
5954202,4906673
5954202,8980264
5954202,3121627
8961393,118665
7083913,2829162
4892630,10426456
4892630,1445884
4892630,822398
355124,131609
1257112,8134210
1257112,8134470
1287498,4022981
90293,5028103
90293,3121444
90293,2640263
90293,4213089
3417040,5181754
3417040,3417021
7083806,3121444
7083806,7308290
7083806,9860108
4906403,7264254
6223149,6602226
6223149,5027951
6223149,5877567
6223149,747172
6223149,3798417
4892521,5777225
4892796,7308559
5954274,212559
5696806,6601628
5696806,5777243
5696806,5696746
5696806,8980061
5954420,8942788
9000934,8851766
2835937,8411999
6594508,9146478
6594508,6679050
3961343,3599624
2745749,6679300
4811550,7308818
11213125,9779049
4906357,2953121
4906357,5476574
480959,9779125
480959,6547477
481042,8297755
605032,4948212
10599916,10423367
10599916,5011675
10599916,10019161
10599916,10320290
10599916,6716339
10599916,2105808
10599916,4209175
10599916,681853
9524459,7308416
9524459,3016093
8032122,7064648
8032122,3272008
8032122,4785599
10238314,3141466
8032194,3114468
8032194,5322343
840409,7811604
2947269,7187150
2947269,4213089
2947653,4213089
8894478,3016093
8894478,5476617
4268821,7832112
4268821,5398756
4268821,7976879
4268821,3203266
4268821,6105515
4268821,2617906
10237909,300119
4156049,9779083
4156049,8134221
4156049,7066947
4156049,6452517
677026,8798110
677026,7308590
677026,10455966
677026,6601628
677026,5777225
677026,7308353
4842734,10036834
10551819,4835575
4268807,2290125
4268807,6100067
10551770,6601628
10551770,10494385
4842451,5927417
4842451,4159910
4842451,6275989
4842805,7055052
4842805,7241365
314371,5476525
314371,2317654
314371,7187150
314371,1245227
4268678,5637065
4268678,211689
9387125,2290125
9387219,1005258
10551785,9779083
10551785,2340416
10551785,4443582
4842684,3121623
10551781,5291061
10551781,8382491
4268785,10425994
4268817,6111430
7896046,6602226
7896046,4835799
7820846,3141466
1770380,513869
8604709,607406
8604709,7324814
7896302,7896531
7896302,7308498
3428870,3932979
3428870,5777225
8700543,9285146
8700543,5994310
8700543,5488101
3961309,7591125
5954373,8382445
5954373,5028103
2430794,4906413
2430794,9107792
2430794,5476617
9165530,129477
8382370,4906565
8382370,4906607
4906111,4835799
4294564,2316974
9387230,11857
1793341,3202613
678308,10208224
4842309,8961143
1901824,1063969
9038085,6987892
9038148,8677749
2008790,5398756
2008790,3121627
9914696,3023930
9914696,1541905
4910486,5777394
4910486,4665775
4910486,5777137
4910486,6602226
10188706,7264254
10188706,4159910
10188706,9268102
265206,9146478
9914532,4948047
9914532,8141023
2947247,5756816
9038082,7308678
9038082,3141466
2947986,1763909
2947986,5476542
2947986,1763728
118450,7308497
118450,2411284
118450,7308269
9037969,607406
575118,8134470
4886272,8026592
821330,1486628
3669982,7574452
3669982,7187144
3669982,4682877
3669982,11232934
7054908,11122018
7054908,8980418
3669932,1752927
5162623,6164282
5162623,10100777
5476525,1484950
9705019,6513450
9705019,5181750
900664,7241365
900664,10818237
2946264,3176591
805422,8134572
805422,8911267
10559640,2977215
